Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,Quarter1,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37016800,18,2020-09-17,13.573440270649085,785000,1712 A BLAIR BLVD,NASHVILLE,37212,2021-03-02,0.0,RESIDENTIAL CONDO,3284,168.0,0,"2020,3",1,389.0,2020,2021,2020,0,3,9,83,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37019400,19,2022-02-14,13.575984798046763,787000,506 B BUCHANAN ST,NASHVILLE,37208,2014-07-22,0.0,RESIDENTIAL CONDO,2641,194.0,0,"2022,1",1,1045.0,2022,2014,2022,8,1,2,89,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2022-02-14,13.575984798046763,787000,506 B BUCHANAN ST,NASHVILLE,37208,2014-07-22,0.0,RESIDENTIAL CONDO,2641,194.0,0,"2022,1",1,1045.0,2022,2014,2022,8,1,2,89,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016000,17,2022-06-30,13.576492927493508,787400,1242 2ND AVE S #8,NASHVILLE,37210,2020-10-23,0.0,RESIDENTIAL CONDO,2037,160.0,0,"2022,2",1,291.0,2022,2020,2022,2,2,6,90,874.0,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016800,18,2021-03-15,13.577888953615243,788500,2001 CONVENT PL #2,NASHVILLE,37212,2018-04-16,0.0,RESIDENTIAL CONDO,2164,168.0,0,"2021,1",1,389.0,2021,2018,2021,3,1,3,85,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016800,18,2021-03-15,13.577888953615243,788500,2001 CONVENT PL #2,NASHVILLE,37212,2018-04-16,0.0,RESIDENTIAL CONDO,2164,168.0,0,"2021,1",1,389.0,2021,2018,2021,3,1,3,85,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016600,21,2018-05-31,13.578522867254332,789000,401 C AVOCA ST,NASHVILLE,37203,2016-01-04,0.0,RESIDENTIAL CONDO,2478,166.0,0,"2018,2",1,175.0,2018,2016,2018,2,2,5,74,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2018-07-06,13.578522867254332,789000,401 B AVOCA ST,NASHVILLE,37203,2016-01-04,0.0,RESIDENTIAL CONDO,2478,166.0,0,"2018,3",1,175.0,2018,2016,2018,2,3,7,75,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019500,19,2019-05-16,13.579662900134744,789900,20 RUTLEDGE ST #205,NASHVILLE,37210,2022-08-12,0.0,RESIDENTIAL CONDO,1521,195.0,1,"2019,2",1,462.0,2019,2022,2019,0,2,5,78,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016400,17,2021-05-21,13.579662900134744,789900,1642 19TH AVE S,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2021,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,5,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2021-05-21,13.579662900134744,789900,1642 19TH AVE S,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2021,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,5,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37019500,19,2019-12-04,13.579789490265188,790000,600 12TH AVE S 1700,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,1250,195.0,1,"2019,4",1,462.0,2019,2008,2019,11,4,12,80,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37017100,17,2016-10-28,13.579789490265188,790000,915 B HALCYON AVE,NASHVILLE,37204,2013-10-17,0.0,RESIDENTIAL CONDO,2807,171.0,0,"2016,4",1,568.0,2016,2013,2016,3,4,10,68,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019400,19,2021-05-24,13.579789490265188,790000,1313 5TH AVE N 3,NASHVILLE,37208,2015-11-20,0.0,RESIDENTIAL CONDO,2245,194.0,0,"2021,2",1,1045.0,2021,2015,2021,6,2,5,86,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-05-24,13.579789490265188,790000,1313 5TH AVE N 3,NASHVILLE,37208,2015-11-20,0.0,RESIDENTIAL CONDO,2245,194.0,0,"2021,2",1,1045.0,2021,2015,2021,6,2,5,86,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016200,17,2017-11-30,13.579789490265188,790000,1019 SOUTHSIDE CT,NASHVILLE,37203,2016-03-15,0.0,RESIDENTIAL CONDO,2825,162.0,0,"2017,4",1,657.0,2017,2016,2017,1,4,11,72,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37013500,21,2020-04-17,13.579789490265188,790000,3302 TREVOR ST,NASHVILLE,37209,2016-06-07,0.0,RESIDENTIAL CONDO,3259,135.0,0,"2020,2",1,398.0,2020,2016,2020,4,2,4,82,1936.0,58.71511322,38.283307,0.11,0.17,0.34,0.38,0.4,16
37016100,17,2023-03-09,13.579789490265188,790000,1699 ALLISON PL,NASHVILLE,37203,2016-05-13,0.0,RESIDENTIAL CONDO,2426,161.0,0,"2023,1",1,606.0,2023,2016,2023,7,1,3,93,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37012200,6,2022-07-26,13.581686421726284,791500,1416 B BOSCOBEL ST,NASHVILLE,37206,2021-02-22,0.0,RESIDENTIAL CONDO,2400,122.0,0,"2022,3",1,526.0,2022,2021,2022,1,3,7,91,2056.0,80.75772682,17.09870389,0.12,0.33,0.37,0.18,0.43,29
37012200,6,2022-07-26,13.581686421726284,791500,1416 B BOSCOBEL ST,NASHVILLE,37206,2021-02-22,0.0,RESIDENTIAL CONDO,2400,122.0,0,"2022,3",1,526.0,2022,2021,2022,1,3,7,91,2056.0,80.75772682,17.09870389,0.12,0.33,0.37,0.18,0.43,29
37019500,19,2021-08-06,13.583579761650238,793000,600 12TH AVE S 1400,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,1250,195.0,1,"2021,3",1,462.0,2021,2008,2021,13,3,8,87,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2021-08-06,13.583579761650238,793000,600 12TH AVE S 1400,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,1250,195.0,1,"2021,3",1,462.0,2021,2008,2021,13,3,8,87,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-12-08,13.586098651497313,795000,1510 DEMONBREUN ST 1402,NASHVILLE,37203,2008-11-25,0.0,RESIDENTIAL CONDO,1825,195.0,0,"2022,4",1,462.0,2022,2008,2022,14,4,12,92,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-12-08,13.586098651497313,795000,1510 DEMONBREUN ST 1402,NASHVILLE,37203,2008-11-25,0.0,RESIDENTIAL CONDO,1825,195.0,0,"2022,4",1,462.0,2022,2008,2022,14,4,12,92,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37017100,17,2020-08-14,13.586098651497313,795000,2500 VAULX LN,NASHVILLE,37204,2011-08-16,0.0,RESIDENTIAL CONDO,2670,171.0,0,"2020,3",1,568.0,2020,2011,2020,9,3,8,83,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37017000,17,2020-09-28,13.586098651497313,795000,1013 A CALDWELL AVE,NASHVILLE,37204,2015-05-01,0.0,RESIDENTIAL CONDO,2330,170.0,0,"2020,3",1,543.0,2020,2015,2020,5,3,9,83,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37016200,17,2021-01-12,13.586098651497313,795000,965 9TH AVE S,NASHVILLE,37203,2015-07-17,0.0,RESIDENTIAL CONDO,2517,162.0,0,"2021,1",1,657.0,2021,2015,2021,6,1,1,85,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-01-12,13.586098651497313,795000,965 9TH AVE S,NASHVILLE,37203,2015-07-17,0.0,RESIDENTIAL CONDO,2517,162.0,0,"2021,1",1,657.0,2021,2015,2021,6,1,1,85,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37017100,17,2020-12-05,13.586098651497313,795000,847 B DEWEES AVE,NASHVILLE,37204,2017-06-23,0.0,RESIDENTIAL CONDO,2573,171.0,0,"2020,4",1,568.0,2020,2017,2020,3,4,12,84,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016600,21,2019-03-19,13.588611212476708,797000,110 31ST AVE N 802,NASHVILLE,37203,2008-04-08,0.0,RESIDENTIAL CONDO,2614,166.0,0,"2019,1",1,175.0,2019,2008,2019,11,1,3,77,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016000,17,2022-06-15,13.589112968004352,797400,1242 2ND AVE S #10,NASHVILLE,37210,2020-10-23,0.0,RESIDENTIAL CONDO,2021,160.0,0,"2022,2",1,291.0,2022,2020,2022,2,2,6,90,874.0,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016200,17,2021-06-09,13.589164383723652,797441,1112 B WADE AVE,NASHVILLE,37203,2020-04-13,0.0,RESIDENTIAL CONDO,2574,162.0,0,"2021,2",1,657.0,2021,2020,2021,1,2,6,86,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-06-09,13.589164383723652,797441,1112 B WADE AVE,NASHVILLE,37203,2020-04-13,0.0,RESIDENTIAL CONDO,2574,162.0,0,"2021,2",1,657.0,2021,2020,2021,1,2,6,86,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37017100,17,2021-05-14,13.589865129563993,798000,802 A MONTROSE AVE,NASHVILLE,37204,2014-10-10,0.0,RESIDENTIAL CONDO,2420,171.0,0,"2021,2",1,568.0,2021,2014,2021,7,2,5,86,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37017100,17,2021-05-14,13.589865129563993,798000,802 A MONTROSE AVE,NASHVILLE,37204,2014-10-10,0.0,RESIDENTIAL CONDO,2420,171.0,0,"2021,2",1,568.0,2021,2014,2021,7,2,5,86,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016100,17,2023-01-17,13.591117476312084,799000,515 A MOORE AVE,NASHVILLE,37203,2018-01-17,0.0,RESIDENTIAL CONDO,2470,161.0,0,"2023,1",1,606.0,2023,2018,2023,5,1,1,93,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37019400,19,2021-10-14,13.591117476312084,799000,601 MADISON ST #304,NASHVILLE,37208,2022-01-26,0.0,RESIDENTIAL CONDO,1420,194.0,0,"2021,4",1,1045.0,2021,2022,2021,0,4,10,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-10-14,13.591117476312084,799000,601 MADISON ST #304,NASHVILLE,37208,2022-01-26,0.0,RESIDENTIAL CONDO,1420,194.0,0,"2021,4",1,1045.0,2021,2022,2021,0,4,10,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016600,21,2021-01-05,13.592243248992402,799900,110 31ST AVE N 702,NASHVILLE,37203,2008-04-08,0.0,RESIDENTIAL CONDO,1812,166.0,0,"2021,1",1,175.0,2021,2008,2021,13,1,1,85,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2021-01-05,13.592243248992402,799900,110 31ST AVE N 702,NASHVILLE,37203,2008-04-08,0.0,RESIDENTIAL CONDO,1812,166.0,0,"2021,1",1,175.0,2021,2008,2021,13,1,1,85,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016200,17,2021-08-27,13.592243248992402,799900,1439 11TH AVE S,NASHVILLE,37203,2015-02-11,0.0,RESIDENTIAL CONDO,2096,162.0,0,"2021,3",1,657.0,2021,2015,2021,6,3,8,87,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-08-27,13.592243248992402,799900,1439 11TH AVE S,NASHVILLE,37203,2015-02-11,0.0,RESIDENTIAL CONDO,2096,162.0,0,"2021,3",1,657.0,2021,2015,2021,6,3,8,87,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016400,17,2021-06-03,13.592243248992402,799900,1630 19TH AVE S,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2021,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,6,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2021-06-03,13.592243248992402,799900,1636 19TH AVE S,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2021,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,6,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2021-06-03,13.592243248992402,799900,1630 19TH AVE S,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2021,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,6,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2021-06-03,13.592243248992402,799900,1636 19TH AVE S,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2021,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,6,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2021-06-23,13.592243248992402,799900,1814 WEDGEWOOD AVE,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2097,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,6,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2021-06-23,13.592243248992402,799900,1814 WEDGEWOOD AVE,NASHVILLE,37212,2019-09-12,0.0,RESIDENTIAL CONDO,2097,164.0,0,"2021,2",1,109.0,2021,2019,2021,2,2,6,86,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37019500,19,2021-04-27,13.592368256649284,800000,600 12TH AVE S 1601,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,1250,195.0,1,"2021,2",1,462.0,2021,2008,2021,13,2,4,86,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2021-04-27,13.592368256649284,800000,600 12TH AVE S 1601,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,1250,195.0,1,"2021,2",1,462.0,2021,2008,2021,13,2,4,86,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2016-08-12,13.592368256649284,800000,608 B HUME ST,NASHVILLE,37208,2008-07-31,0.0,RESIDENTIAL CONDO,3678,194.0,0,"2016,3",1,1045.0,2016,2008,2016,8,3,8,67,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2022-06-03,13.592368256649284,800000,1510 DEMONBREUN ST 604,NASHVILLE,37203,2008-11-25,0.0,RESIDENTIAL CONDO,1323,195.0,0,"2022,2",1,462.0,2022,2008,2022,14,2,6,90,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-06-03,13.592368256649284,800000,1510 DEMONBREUN ST 604,NASHVILLE,37203,2008-11-25,0.0,RESIDENTIAL CONDO,1323,195.0,0,"2022,2",1,462.0,2022,2008,2022,14,2,6,90,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016100,17,2022-03-01,13.592368256649284,800000,606 A MOORE AVE,NASHVILLE,37203,2014-06-11,0.0,RESIDENTIAL CONDO,2252,161.0,0,"2022,1",1,606.0,2022,2014,2022,8,1,3,89,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37017100,17,2018-08-27,13.592368256649284,800000,921 HALCYON AVE,NASHVILLE,37204,2015-04-16,0.0,RESIDENTIAL CONDO,2977,171.0,0,"2018,3",1,568.0,2018,2015,2018,3,3,8,75,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37017000,17,2020-08-12,13.592368256649284,800000,927 B BRADFORD AVE,NASHVILLE,37204,2015-09-28,0.0,RESIDENTIAL CONDO,2909,170.0,0,"2020,3",1,543.0,2020,2015,2020,5,3,8,83,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37016200,17,2021-07-28,13.592368256649284,800000,1436 12TH AVE S,NASHVILLE,37203,2015-12-18,0.0,RESIDENTIAL CONDO,1775,162.0,0,"2021,3",1,657.0,2021,2015,2021,6,3,7,87,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-07-28,13.592368256649284,800000,1436 12TH AVE S,NASHVILLE,37203,2015-12-18,0.0,RESIDENTIAL CONDO,1775,162.0,0,"2021,3",1,657.0,2021,2015,2021,6,3,7,87,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016100,17,2022-03-17,13.592368256649284,800000,1810 B NEAL TER,NASHVILLE,37203,2015-07-27,0.0,RESIDENTIAL CONDO,2252,161.0,0,"2022,1",1,606.0,2022,2015,2022,7,1,3,89,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016200,17,2022-04-22,13.592368256649284,800000,1815 RIDLEY BLVD 2,NASHVILLE,37203,2015-09-25,0.0,RESIDENTIAL CONDO,1806,162.0,0,"2022,2",1,657.0,2022,2015,2022,7,2,4,90,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2022-04-22,13.592368256649284,800000,1815 RIDLEY BLVD 2,NASHVILLE,37203,2015-09-25,0.0,RESIDENTIAL CONDO,1806,162.0,0,"2022,2",1,657.0,2022,2015,2022,7,2,4,90,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2023-01-24,13.592368256649284,800000,1815 RIDLEY BLVD 12,NASHVILLE,37203,2015-09-25,0.0,RESIDENTIAL CONDO,1806,162.0,0,"2023,1",1,657.0,2023,2015,2023,8,1,1,93,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2023-01-24,13.592368256649284,800000,1815 RIDLEY BLVD 12,NASHVILLE,37203,2015-09-25,0.0,RESIDENTIAL CONDO,1806,162.0,0,"2023,1",1,657.0,2023,2015,2023,8,1,1,93,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2017-08-11,13.592368256649284,800000,1007 SOUTH ST,NASHVILLE,37203,2016-06-01,0.0,RESIDENTIAL CONDO,2978,162.0,0,"2017,3",1,657.0,2017,2016,2017,1,3,8,71,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016400,17,2018-08-17,13.592368256649284,800000,1811 CAPERS AVE S,NASHVILLE,37212,2016-01-05,0.0,RESIDENTIAL CONDO,2237,164.0,0,"2018,3",1,109.0,2018,2016,2018,2,3,8,75,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2018-12-14,13.592368256649284,800000,1809 CAPERS AVE,NASHVILLE,37212,2016-01-05,0.0,RESIDENTIAL CONDO,2237,164.0,0,"2018,4",1,109.0,2018,2016,2018,2,4,12,76,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37017100,17,2020-01-31,13.592368256649284,800000,806 A HALCYON AVE,NASHVILLE,37204,2016-03-11,0.0,RESIDENTIAL CONDO,2752,171.0,0,"2020,1",1,568.0,2020,2016,2020,4,1,1,81,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016200,17,2021-11-15,13.592368256649284,800000,1906 A BEECH AVE,NASHVILLE,37203,2016-12-21,0.0,RESIDENTIAL CONDO,2599,162.0,0,"2021,4",1,657.0,2021,2016,2021,5,4,11,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-11-15,13.592368256649284,800000,1906 B BEECH AVE,NASHVILLE,37203,2016-12-21,0.0,RESIDENTIAL CONDO,2599,162.0,0,"2021,4",1,657.0,2021,2016,2021,5,4,11,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-11-15,13.592368256649284,800000,1906 A BEECH AVE,NASHVILLE,37203,2016-12-21,0.0,RESIDENTIAL CONDO,2599,162.0,0,"2021,4",1,657.0,2021,2016,2021,5,4,11,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-11-15,13.592368256649284,800000,1906 B BEECH AVE,NASHVILLE,37203,2016-12-21,0.0,RESIDENTIAL CONDO,2599,162.0,0,"2021,4",1,657.0,2021,2016,2021,5,4,11,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016300,19,2021-03-24,13.592368256649284,800000,1504 EDGEHILL AVE,NASHVILLE,37212,2017-03-11,0.0,RESIDENTIAL CONDO,3019,163.0,0,"2021,1",1,469.0,2021,2017,2021,4,1,3,85,2189.0,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,2021-03-24,13.592368256649284,800000,1504 EDGEHILL AVE,NASHVILLE,37212,2017-03-11,0.0,RESIDENTIAL CONDO,3019,163.0,0,"2021,1",1,469.0,2021,2017,2021,4,1,3,85,2189.0,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016600,21,2021-02-10,13.592368256649284,800000,2998 BELWOOD ST,NASHVILLE,37203,2018-09-25,0.0,RESIDENTIAL CONDO,2076,166.0,0,"2021,1",1,175.0,2021,2018,2021,3,1,2,85,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2021-02-10,13.592368256649284,800000,2998 BELWOOD ST,NASHVILLE,37203,2018-09-25,0.0,RESIDENTIAL CONDO,2076,166.0,0,"2021,1",1,175.0,2021,2018,2021,3,1,2,85,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016200,17,2021-12-10,13.592368256649284,800000,2021 BEECH AVE #8,NASHVILLE,37204,2018-07-12,0.0,RESIDENTIAL CONDO,1580,162.0,0,"2021,4",1,657.0,2021,2018,2021,3,4,12,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-12-10,13.592368256649284,800000,2021 BEECH AVE #8,NASHVILLE,37204,2018-07-12,0.0,RESIDENTIAL CONDO,1580,162.0,0,"2021,4",1,657.0,2021,2018,2021,3,4,12,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,2022-02-18,13.592368256649284,800000,1723 A 5TH AVE N,NASHVILLE,37208,2018-12-31,0.0,RESIDENTIAL CONDO,2096,194.0,0,"2022,1",1,1045.0,2022,2018,2022,4,1,2,89,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2022-02-18,13.592368256649284,800000,1723 A 5TH AVE N,NASHVILLE,37208,2018-12-31,0.0,RESIDENTIAL CONDO,2096,194.0,0,"2022,1",1,1045.0,2022,2018,2022,4,1,2,89,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37017100,17,2019-03-15,13.592368256649284,800000,909 A HALCYON AVE,NASHVILLE,37204,2019-03-07,0.0,RESIDENTIAL CONDO,3118,171.0,0,"2019,1",1,568.0,2019,2019,2019,0,1,3,77,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37014300,21,2023-03-06,13.592368256649284,800000,2403 B JEFFERSON ST,NASHVILLE,37208,2020-01-29,0.0,RESIDENTIAL CONDO,1677,143.0,0,"2023,1",1,463.0,2023,2020,2023,3,1,3,93,1816.0,5.254237288,93.50282486,0.14,0.26,0.61,0,0.14,14
37014300,21,2023-03-06,13.592368256649284,800000,2403 B JEFFERSON ST,NASHVILLE,37208,2020-01-29,0.0,RESIDENTIAL CONDO,1677,143.0,0,"2023,1",1,463.0,2023,2020,2023,3,1,3,93,1816.0,5.254237288,93.50282486,0.14,0.26,0.61,0,0.14,14
37017000,17,2018-09-17,13.593617474489168,801000,1012 CARUTHERS AVE,NASHVILLE,37204,2014-12-08,0.0,RESIDENTIAL CONDO,2826,170.0,0,"2018,3",1,543.0,2018,2014,2018,4,3,9,75,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37019400,19,2021-06-11,13.593617474489168,801000,1304 B 7TH AVE N,NASHVILLE,37208,2014-09-30,0.0,RESIDENTIAL CONDO,2033,194.0,0,"2021,2",1,1045.0,2021,2014,2021,7,2,6,86,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-06-11,13.593617474489168,801000,1304 B 7TH AVE N,NASHVILLE,37208,2014-09-30,0.0,RESIDENTIAL CONDO,2033,194.0,0,"2021,2",1,1045.0,2021,2014,2021,7,2,6,86,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37012200,6,2021-05-07,13.59482647966522,801969,1700 ELECTRIC AVE,NASHVILLE,37206,2021-05-07,0.0,RESIDENTIAL CONDO,2870,122.0,0,"2021,2",1,526.0,2021,2021,2021,0,2,5,86,2056.0,80.75772682,17.09870389,0.12,0.33,0.37,0.18,0.43,29
37012200,6,2021-05-07,13.59482647966522,801969,1700 ELECTRIC AVE,NASHVILLE,37206,2021-05-07,0.0,RESIDENTIAL CONDO,2870,122.0,0,"2021,2",1,526.0,2021,2021,2021,0,2,5,86,2056.0,80.75772682,17.09870389,0.12,0.33,0.37,0.18,0.43,29
37019400,19,2022-10-05,13.597355791941425,804000,1809 A 7TH AVE N,NASHVILLE,37208,2014-10-01,0.0,RESIDENTIAL CONDO,2399,194.0,0,"2022,4",1,1045.0,2022,2014,2022,8,4,10,92,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2022-10-05,13.597355791941425,804000,1809 A 7TH AVE N,NASHVILLE,37208,2014-10-01,0.0,RESIDENTIAL CONDO,2399,194.0,0,"2022,4",1,1045.0,2022,2014,2022,8,4,10,92,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37017100,17,2018-07-31,13.598598798635953,805000,2312 B VAULX LN,NASHVILLE,37204,2014-06-09,0.0,RESIDENTIAL CONDO,2927,171.0,0,"2018,3",1,568.0,2018,2014,2018,4,3,7,75,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019500,19,2022-09-09,13.599840262182784,806000,700 12TH AVE S 1209,NASHVILLE,37203,2009-03-16,0.0,RESIDENTIAL CONDO,1465,195.0,1,"2022,3",1,462.0,2022,2009,2022,13,3,9,91,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-09-09,13.599840262182784,806000,700 12TH AVE S 1209,NASHVILLE,37203,2009-03-16,0.0,RESIDENTIAL CONDO,1465,195.0,1,"2022,3",1,462.0,2022,2009,2022,13,3,9,91,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
